stem	knn	llfpm10	suffix	suffix_initial	back	front	form_varies
luesz	-0.9231980119517627	-0.5402879311982921	Dat	C	0	5	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Poss.3Sg	V	0	4	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Ade	C	0	3	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Ine	C	0	2	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Poss.1Sg	V	0	2	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Subl	C	1	2	TRUE
luesz	-0.9231980119517627	-0.5402879311982921	Ela	C	0	1	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Pl	V	0	1	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	Supe	V	0	1	FALSE
luesz	-0.9231980119517627	-0.5402879311982921	All	C	0	1	FALSE
páter	-0.7623509132322595	1.0617720601296703	Pl	V	2	351	TRUE
páter	-0.7623509132322595	1.0617720601296703	Dat	C	13	221	TRUE
páter	-0.7623509132322595	1.0617720601296703	Ins	C	8	122	TRUE
páter	-0.7623509132322595	1.0617720601296703	Subl	C	1	40	TRUE
páter	-0.7623509132322595	1.0617720601296703	All	C	0	38	FALSE
páter	-0.7623509132322595	1.0617720601296703	Abl	C	3	37	TRUE
páter	-0.7623509132322595	1.0617720601296703	Del	C	0	31	FALSE
páter	-0.7623509132322595	1.0617720601296703	Poss.3Sg	V	0	20	FALSE
páter	-0.7623509132322595	1.0617720601296703	Ela	C	0	10	FALSE
páter	-0.7623509132322595	1.0617720601296703	Poss.1Pl	V	0	10	FALSE
páter	-0.7623509132322595	1.0617720601296703	Ade	C	4	9	TRUE
páter	-0.7623509132322595	1.0617720601296703	Ine	C	0	7	FALSE
páter	-0.7623509132322595	1.0617720601296703	Supe	V	0	7	FALSE
páter	-0.7623509132322595	1.0617720601296703	Pl.Poss.3Sg	V	0	6	FALSE
páter	-0.7623509132322595	1.0617720601296703	Poss.1Sg	V	0	5	FALSE
páter	-0.7623509132322595	1.0617720601296703	Pl.Poss.1Pl	V	0	3	FALSE
páter	-0.7623509132322595	1.0617720601296703	Ill	C	1	2	TRUE
páter	-0.7623509132322595	1.0617720601296703	Distr:nként/Adv	V	0	2	FALSE
páter	-0.7623509132322595	1.0617720601296703	Transl	C	0	1	FALSE
páter	-0.7623509132322595	1.0617720601296703	Poss.3Pl	V	0	1	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Acc	V	1	1983	TRUE
bukfenc	-1.6005483663863413	1.0306613020268856	Pl	V	0	718	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Ins	C	0	419	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Subl	C	0	99	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Dat	C	0	96	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Pl.Poss.3Sg	V	0	88	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Poss.3Sg	V	1	85	TRUE
bukfenc	-1.6005483663863413	1.0306613020268856	Ine	C	0	77	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Supe	V	0	47	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Abl	C	0	41	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Ade	C	0	38	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Ill	C	0	34	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Ela	C	0	32	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	All	C	0	26	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Del	C	0	21	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Poss.2Sg	V	0	16	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Poss.1Sg	V	0	6	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Poss.3Pl	V	1	4	TRUE
bukfenc	-1.6005483663863413	1.0306613020268856	Transl	C	0	3	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Poss.1Pl	V	0	3	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Pl.Poss.3Pl	V	0	2	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Distr:nként/Adv	V	0	2	FALSE
bukfenc	-1.6005483663863413	1.0306613020268856	Pl.Poss.1Pl	V	0	1	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Pl	V	1	4776	TRUE
ágens	-1.6819761655662304	1.3130456667326265	Dat	C	2	587	TRUE
ágens	-1.6819761655662304	1.3130456667326265	Poss.3Sg	V	0	434	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Pl.Poss.3Sg	V	0	388	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Ins	C	0	234	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Subl	C	0	184	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Abl	C	2	84	TRUE
ágens	-1.6819761655662304	1.3130456667326265	All	C	0	76	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Del	C	0	50	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Pl.Poss.3Pl	V	0	47	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Transl	C	0	43	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Poss.1Pl	V	1	42	TRUE
ágens	-1.6819761655662304	1.3130456667326265	Ine	C	0	36	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Ela	C	0	28	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Supe	V	0	27	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Pl.Poss.1Pl	V	0	19	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Poss.3Pl	V	0	14	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Ade	C	1	13	TRUE
ágens	-1.6819761655662304	1.3130456667326265	Acc	V	0	12	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Ill	C	0	9	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Poss.1Sg	V	0	4	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Distr:nként/Adv	V	0	2	FALSE
ágens	-1.6819761655662304	1.3130456667326265	Poss.2Pl	V	0	1	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Ins	C	8	54	TRUE
subler	-1.3955816689747305	-0.6681670614484213	Poss.1Sg	V	0	2	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Supe	V	0	2	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Ill	C	1	0	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Ela	C	0	1	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Poss.3Sg	V	0	1	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Pl	V	0	1	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Dat	C	0	1	FALSE
subler	-1.3955816689747305	-0.6681670614484213	Del	C	1	1	TRUE
subler	-1.3955816689747305	-0.6681670614484213	Poss.1Pl	V	0	1	FALSE
sóder	-1.3029920889256945	0.9842054240536064	Ins	C	167	536	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Ela	C	45	142	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Ine	C	52	134	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Supe	V	27	131	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Subl	C	29	108	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Ill	C	34	101	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Dat	C	3	38	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Pl	V	0	32	FALSE
sóder	-1.3029920889256945	0.9842054240536064	All	C	4	25	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Abl	C	1	15	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Ade	C	2	13	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Del	C	4	13	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Poss.1Pl	V	1	4	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Poss.3Sg	C	2	0	FALSE
sóder	-1.3029920889256945	0.9842054240536064	Poss.1Sg	V	1	1	TRUE
sóder	-1.3029920889256945	0.9842054240536064	Acc	V	1	0	FALSE
sóder	-1.3029920889256945	0.9842054240536064	Transl	C	0	1	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Ins	C	10	20	TRUE
gukker	-1.47622275867797	-0.35205990878233856	Supe	V	0	11	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Ine	C	2	7	TRUE
gukker	-1.47622275867797	-0.35205990878233856	Pl	V	0	5	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Poss.3Sg	C	5	0	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Poss.3Sg	V	0	3	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Poss.1Sg	V	0	2	FALSE
gukker	-1.47622275867797	-0.35205990878233856	Abl	C	1	2	TRUE
gukker	-1.47622275867797	-0.35205990878233856	Ill	C	0	1	FALSE
gukker	-1.47622275867797	-0.35205990878233856	All	C	0	1	FALSE
docens	-1.999200574866404	2.334254917204184	Poss.3Sg	V	5	26336	TRUE
docens	-1.999200574866404	2.334254917204184	Pl	V	0	1297	FALSE
docens	-1.999200574866404	2.334254917204184	Dat	C	0	888	FALSE
docens	-1.999200574866404	2.334254917204184	Ins	C	1	498	TRUE
docens	-1.999200574866404	2.334254917204184	Transl	C	0	301	FALSE
docens	-1.999200574866404	2.334254917204184	Pl.Poss.3Sg	V	0	209	FALSE
docens	-1.999200574866404	2.334254917204184	Abl	C	0	172	FALSE
docens	-1.999200574866404	2.334254917204184	Subl	C	0	44	FALSE
docens	-1.999200574866404	2.334254917204184	Ade	C	0	29	FALSE
docens	-1.999200574866404	2.334254917204184	Poss.1Pl	V	0	23	FALSE
docens	-1.999200574866404	2.334254917204184	Del	C	0	21	FALSE
docens	-1.999200574866404	2.334254917204184	Ela	C	0	17	FALSE
docens	-1.999200574866404	2.334254917204184	All	C	0	13	FALSE
docens	-1.999200574866404	2.334254917204184	Pl.Poss.1Pl	V	0	11	FALSE
docens	-1.999200574866404	2.334254917204184	Supe	V	0	6	FALSE
docens	-1.999200574866404	2.334254917204184	Poss.3Pl	V	0	5	FALSE
docens	-1.999200574866404	2.334254917204184	Poss.1Sg	V	0	4	FALSE
docens	-1.999200574866404	2.334254917204184	Acc	V	0	4	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.3Sg	C	8	11442	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Ins	C	6	8867	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Pl	V	3	3920	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.1Pl	V	0	2026	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.3Pl	C	6	884	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Dat	C	0	844	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Subl	C	0	715	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Transl	C	0	494	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.3Sg	C	0	412	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	All	C	0	410	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.1Sg	V	0	377	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Ine	C	1	375	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Del	C	0	182	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Ela	C	1	180	TRUE
szlogen	-2.1420341408417594	1.9318761017045023	Supe	V	0	160	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.3Sg	V	0	130	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.2Sg	V	0	105	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Ill	C	0	81	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Ade	C	0	69	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.3Pl	C	0	67	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Abl	C	0	56	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.2Pl	V	0	38	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.1Pl	C	0	32	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Poss.3Pl	V	0	11	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.3Sg	V	0	10	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.1Sg	C	0	4	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.3Pl	V	0	1	FALSE
szlogen	-2.1420341408417594	1.9318761017045023	Pl.Poss.1Sg	V	0	1	FALSE
brúder	-1.9102286489192624	-0.7931057980567213	Dat	C	1	3	TRUE
brúder	-1.9102286489192624	-0.7931057980567213	Poss.2Sg	V	0	1	FALSE
brúder	-1.9102286489192624	-0.7931057980567213	Pl	V	0	1	FALSE
brúder	-1.9102286489192624	-0.7931057980567213	All	C	1	1	TRUE
brúder	-1.9102286489192624	-0.7931057980567213	Ins	C	0	1	FALSE
brúder	-1.9102286489192624	-0.7931057980567213	Abl	C	0	1	FALSE
codec	-2.1465916405091034	0.7403125553016779	Acc	V	0	266	FALSE
codec	-2.1465916405091034	0.7403125553016779	Ins	C	0	34	FALSE
codec	-2.1465916405091034	0.7403125553016779	Subl	C	0	14	FALSE
codec	-2.1465916405091034	0.7403125553016779	Dat	C	0	10	FALSE
codec	-2.1465916405091034	0.7403125553016779	Poss.3Sg	C	0	8	FALSE
codec	-2.1465916405091034	0.7403125553016779	All	C	0	4	FALSE
codec	-2.1465916405091034	0.7403125553016779	Ill	C	0	3	FALSE
codec	-2.1465916405091034	0.7403125553016779	Ine	C	0	3	FALSE
codec	-2.1465916405091034	0.7403125553016779	Pl.Poss.3Sg	C	0	3	FALSE
codec	-2.1465916405091034	0.7403125553016779	Ade	C	0	2	FALSE
codec	-2.1465916405091034	0.7403125553016779	Abl	C	1	2	TRUE
codec	-2.1465916405091034	0.7403125553016779	Ela	C	0	1	FALSE
codec	-2.1465916405091034	0.7403125553016779	Poss.3Sg	V	0	1	FALSE
codec	-2.1465916405091034	0.7403125553016779	Poss.2Sg	V	0	1	FALSE
codec	-2.1465916405091034	0.7403125553016779	Pl	V	0	1	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Poss.3Sg	V	0	287	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Pl	V	0	247	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Dat	C	1	104	TRUE
vátesz	-0.8562273792010017	0.4020716349811336	Pl.Poss.3Sg	V	0	28	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Subl	C	0	13	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Poss.1Pl	V	0	13	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Pl.Poss.1Pl	V	0	11	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Del	C	0	7	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Poss.2Sg	V	0	6	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Poss.1Sg	V	0	5	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Abl	C	0	4	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Ill	C	0	3	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Ela	C	0	3	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	All	C	0	3	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Ine	C	0	1	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Ade	C	0	1	FALSE
vátesz	-0.8562273792010017	0.4020716349811336	Poss.3Pl	V	0	1	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Acc	V	9	1981	TRUE
bagett	-1.0827748535694834	1.0062847018807737	Ins	C	0	807	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Pl	V	0	432	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Supe	V	0	370	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Subl	C	3	300	TRUE
bagett	-1.0827748535694834	1.0062847018807737	All	C	0	109	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Ela	C	4	108	TRUE
bagett	-1.0827748535694834	1.0062847018807737	Ine	C	2	90	TRUE
bagett	-1.0827748535694834	1.0062847018807737	Ill	C	6	86	TRUE
bagett	-1.0827748535694834	1.0062847018807737	Dat	C	0	86	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Poss.3Sg	C	0	29	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Ade	C	0	27	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Poss.1Sg	V	0	21	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Poss.1Pl	V	0	16	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Transl	C	0	13	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Abl	C	0	13	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Del	C	0	12	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Poss.3Pl	C	0	9	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Poss.2Sg	V	0	6	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Pl.Poss.1Sg	C	0	5	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Pl.Poss.3Pl	C	0	4	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Pl.Poss.3Sg	C	0	3	FALSE
bagett	-1.0827748535694834	1.0062847018807737	Pl.Poss.1Pl	C	0	2	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Acc	V	44	7286	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Pl	V	1	4946	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Ela	C	3	1237	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Ine	C	2	894	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Ins	C	2	876	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Supe	V	0	210	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Subl	C	0	204	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Ill	C	2	197	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Dat	C	0	185	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Del	C	0	139	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.1Pl	V	2	82	TRUE
konzerv	-1.9956507793902485	1.762724386751122	All	C	0	80	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.1Sg	V	0	76	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Abl	C	0	47	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Ade	C	0	34	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.3Sg	C	0	28	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.2Sg	V	0	25	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.3Sg	C	0	21	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Transl	C	0	20	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.3Sg	V	12	18	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.1Pl	C	0	11	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.3Sg	V	0	9	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Poss.3Pl	V	2	8	TRUE
konzerv	-1.9956507793902485	1.762724386751122	Poss.3Pl	C	0	5	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.1Sg	V	0	4	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.1Pl	V	0	4	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.1Sg	C	0	4	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.3Pl	C	0	3	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Pl.Poss.3Pl	V	0	2	FALSE
konzerv	-1.9956507793902485	1.762724386751122	Distr:nként/Adv	V	0	2	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Ine	C	7	654	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Acc	V	1	430	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Ins	C	7	265	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Supe	V	0	140	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Dat	C	0	122	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Pl	V	0	78	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Subl	C	1	67	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Poss.3Sg	V	0	58	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.3Sg	C	1	43	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Ill	C	0	28	FALSE
tandem	-1.5218543731210517	1.0699583224183673	All	C	1	22	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Abl	C	1	22	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Ade	C	1	20	TRUE
tandem	-1.5218543731210517	1.0699583224183673	Del	C	0	19	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.3Pl	C	0	14	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Ela	C	0	10	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Transl	C	0	8	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.1Pl	V	0	8	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.1Sg	V	0	6	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.3Pl	V	0	4	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Pl.Poss.1Pl	V	0	2	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Pl.Poss.3Sg	C	0	2	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Poss.2Pl	V	0	1	FALSE
tandem	-1.5218543731210517	1.0699583224183673	Pl.Poss.1Pl	C	0	1	FALSE
koncert	-1.30153777651735	3.0752510936798796	Acc	V	1	137740	TRUE
koncert	-1.30153777651735	3.0752510936798796	Pl	V	0	94772	FALSE
koncert	-1.30153777651735	3.0752510936798796	Supe	V	4	86590	TRUE
koncert	-1.30153777651735	3.0752510936798796	Poss.3Sg	C	11	56643	TRUE
koncert	-1.30153777651735	3.0752510936798796	Subl	C	18	50442	TRUE
koncert	-1.30153777651735	3.0752510936798796	Ins	C	1	25667	TRUE
koncert	-1.30153777651735	3.0752510936798796	Del	C	4	12315	TRUE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.3Sg	C	0	9959	FALSE
koncert	-1.30153777651735	3.0752510936798796	Poss.3Pl	C	15	7556	TRUE
koncert	-1.30153777651735	3.0752510936798796	Dat	C	0	7345	FALSE
koncert	-1.30153777651735	3.0752510936798796	Poss.1Pl	V	10	5800	TRUE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.3Pl	C	0	2638	FALSE
koncert	-1.30153777651735	3.0752510936798796	All	C	0	2541	FALSE
koncert	-1.30153777651735	3.0752510936798796	Ela	C	3	2490	TRUE
koncert	-1.30153777651735	3.0752510936798796	Poss.1Sg	V	1	1645	TRUE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.1Pl	C	0	1605	FALSE
koncert	-1.30153777651735	3.0752510936798796	Ill	C	0	1085	FALSE
koncert	-1.30153777651735	3.0752510936798796	Ine	C	0	702	FALSE
koncert	-1.30153777651735	3.0752510936798796	Abl	C	0	647	FALSE
koncert	-1.30153777651735	3.0752510936798796	Poss.2Pl	V	0	583	FALSE
koncert	-1.30153777651735	3.0752510936798796	Ade	C	0	478	FALSE
koncert	-1.30153777651735	3.0752510936798796	Poss.2Sg	V	0	383	FALSE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.1Sg	C	0	349	FALSE
koncert	-1.30153777651735	3.0752510936798796	Distr:nként/Adv	V	0	272	FALSE
koncert	-1.30153777651735	3.0752510936798796	Transl	C	0	141	FALSE
koncert	-1.30153777651735	3.0752510936798796	Poss.3Sg	V	1	82	TRUE
koncert	-1.30153777651735	3.0752510936798796	Poss.3Pl	V	0	34	FALSE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.3Sg	V	0	11	FALSE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.1Pl	V	0	5	FALSE
koncert	-1.30153777651735	3.0752510936798796	Pl.Poss.1Sg	V	0	1	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Poss.3Sg	V	37	0	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Ins	C	0	7	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Acc	V	0	5	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Subl	C	2	4	TRUE
kampec	-0.14355701334371027	0.3634609097484384	Ine	C	1	3	TRUE
kampec	-0.14355701334371027	0.3634609097484384	Pl	V	0	3	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Dat	C	1	2	TRUE
kampec	-0.14355701334371027	0.3634609097484384	Ade	C	0	2	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Ill	C	0	1	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Ela	C	0	1	FALSE
kampec	-0.14355701334371027	0.3634609097484384	All	C	0	1	FALSE
kampec	-0.14355701334371027	0.3634609097484384	Del	C	0	1	FALSE
szkander	-1.6358631402436374	0.6195616634977026	Ine	C	113	259	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Subl	C	6	28	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Ins	C	6	22	TRUE
szkander	-1.6358631402436374	0.6195616634977026	All	C	2	18	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Dat	C	4	13	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Ill	C	6	8	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Ade	C	1	8	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Ela	C	0	5	FALSE
szkander	-1.6358631402436374	0.6195616634977026	Del	C	1	5	TRUE
szkander	-1.6358631402436374	0.6195616634977026	Supe	V	0	3	FALSE
szkander	-1.6358631402436374	0.6195616634977026	Abl	C	0	3	FALSE
szkander	-1.6358631402436374	0.6195616634977026	Poss.3Sg	V	0	2	FALSE
szkander	-1.6358631402436374	0.6195616634977026	Pl	V	0	1	FALSE
zsakett	-2.0541538195153493	-0.03701015209889327	Ine	C	40	177	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Acc	V	3	117	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Pl	V	4	33	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	All	C	0	21	FALSE
zsakett	-2.0541538195153493	-0.03701015209889327	Poss.3Sg	C	10	19	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Ill	C	0	14	FALSE
zsakett	-2.0541538195153493	-0.03701015209889327	Ins	C	7	10	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Dat	C	1	6	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Subl	C	1	6	TRUE
zsakett	-2.0541538195153493	-0.03701015209889327	Supe	V	0	3	FALSE
