stem	llfpm10	suffix	suffix_initial	back	front	form_varies	log_odds_back
makett	1.6926464808727033	Poss.3Sg	V	0	2	FALSE	NA
makett	1.6926464808727033	Poss.2Pl	V	0	2	FALSE	NA
malter	0.6100893505755742	Poss.1Sg	V	2	0	FALSE	NA
maszek	1.0569096792608152	Pl.Poss.3Sg	C	2	0	FALSE	NA
maszek	1.0569096792608152	Poss.1Pl	V	2	0	FALSE	NA
matek	1.7446768078145567	Poss.3Sg	V	2	0	FALSE	NA
matek	1.7446768078145567	Pl.Poss.3Sg	C	2	0	FALSE	NA
mater	1.2873847479934366	Pl.Poss.1Sg	V	0	2	FALSE	NA
modem	1.8046211752050836	Pl.Poss.1Pl	V	0	2	FALSE	NA
modem	1.8046211752050836	Poss.2Pl	V	0	2	FALSE	NA
moped	0.9109327535484344	Poss.3Sg	V	0	2	FALSE	NA
moped	0.9109327535484344	Pl.Poss.3Pl	C	0	2	FALSE	NA
motel	1.2119005338291844	Poss.3Sg	V	0	2	FALSE	NA
motel	1.2119005338291844	Poss.2Sg	V	0	2	FALSE	NA
muter	0.5004649093036383	Poss.1Pl	V	2	0	FALSE	NA
mutex	-0.448685045111172	Ins	C	0	2	FALSE	NA
mutter	0.41434513085899255	Poss.3Pl	C	2	1	TRUE	0.6931471805599453
mutter	0.41434513085899255	Del	C	0	2	FALSE	NA
mágnes	1.8441518280462148	Distr:nként/Adv	V	0	2	FALSE	NA
mágnes	1.8441518280462148	Acc	V	0	2	FALSE	NA
ofszet	0.7618834435244982	Abl	C	0	2	FALSE	NA
okker	0.6295458844043035	Pl.Poss.3Sg	V	0	2	FALSE	NA
okker	0.6295458844043035	Poss.3Sg	C	1	2	TRUE	-0.6931471805599453
okker	0.6295458844043035	Pl.Poss.3Sg	C	0	2	FALSE	NA
okker	0.6295458844043035	Transl	C	0	2	FALSE	NA
oklen	-1.1548336340743142	All	C	0	2	FALSE	NA
omlett	0.9301594617947097	Distr:nként/Adv	V	0	2	FALSE	NA
pajesz	0.19606017543000023	Subl	C	1	2	TRUE	-0.6931471805599453
pamflet	0.7429766651842116	Poss.2Sg	V	0	2	FALSE	NA
panel	2.4164305848960708	Poss.3Pl	V	0	2	FALSE	NA
parkett	1.1773690982060443	Poss.3Sg	V	0	2	FALSE	NA
parkett	1.1773690982060443	Pl.Poss.3Sg	C	0	2	FALSE	NA
parkett	1.1773690982060443	Poss.3Pl	C	0	2	FALSE	NA
parszek	-0.2499378462191083	Ill	C	2	2	TRUE	0
parszek	-0.2499378462191083	Pl	V	0	2	FALSE	NA
pasztell	1.4163120740957438	Poss.1Sg	V	0	2	FALSE	NA
pasztell	1.4163120740957438	Pl.Poss.3Pl	C	0	2	FALSE	NA
plakett	1.2063588716944174	Transl	C	0	2	FALSE	NA
pollen	1.5346232211256754	Transl	C	0	2	FALSE	NA
pollen	1.5346232211256754	Poss.1Pl	V	0	2	FALSE	NA
prakker	-0.6254888465447449	Dat	C	0	2	FALSE	NA
prakker	-0.6254888465447449	Supe	V	2	0	FALSE	NA
projekt	3.416526341311925	Pl.Poss.3Pl	V	0	2	FALSE	NA
puffer	1.3898337365494366	Pl.Poss.1Sg	V	0	2	FALSE	NA
puffer	1.3898337365494366	Pl.Poss.1Pl	V	0	2	FALSE	NA
puffer	1.3898337365494366	Pl.Poss.3Sg	C	2	1	TRUE	0.6931471805599453
puffer	1.3898337365494366	Poss.3Pl	C	1	2	TRUE	-0.6931471805599453
pátens	0.4900970738392732	Ill	C	0	2	FALSE	NA
páter	1.0617720601296703	Ill	C	1	2	TRUE	-0.6931471805599453
páter	1.0617720601296703	Distr:nként/Adv	V	0	2	FALSE	NA
rakett	-1.0817265357388826	Pl	V	0	2	FALSE	NA
rakett	-1.0817265357388826	Poss.1Sg	V	0	2	FALSE	NA
ranett	-1.2702270527763837	Acc	V	0	2	FALSE	NA
raszter	0.7107638010015679	Del	C	0	2	FALSE	NA
roller	1.4284785179087636	Poss.3Pl	C	1	2	TRUE	-0.6931471805599453
rubel	1.3648850069419438	Poss.3Pl	V	0	2	FALSE	NA
rulett	1.0008565784407637	Poss.1Sg	V	0	2	FALSE	NA
sakter	-0.02236047956875661	Poss.3Sg	V	0	2	FALSE	NA
sakter	-0.02236047956875661	Supe	V	0	2	FALSE	NA
sakter	-0.02236047956875661	Poss.3Pl	C	2	0	FALSE	NA
sakter	-0.02236047956875661	Transl	C	0	2	FALSE	NA
samesz	0.4668618282549646	Subl	C	2	0	FALSE	NA
samesz	0.4668618282549646	Poss.1Pl	V	2	2	TRUE	0
skanzen	1.4895721276614022	Pl.Poss.3Sg	V	0	2	FALSE	NA
sláger	2.2587678514546465	Poss.3Sg	C	0	2	FALSE	NA
sparherd	-0.27211940645408866	Dat	C	1	2	TRUE	-0.6931471805599453
sparherd	-0.27211940645408866	Del	C	0	2	FALSE	NA
srapnel	0.01001470890808267	Pl.Poss.3Sg	V	0	2	FALSE	NA
srapnel	0.01001470890808267	All	C	0	2	FALSE	NA
srapnel	0.01001470890808267	Subl	C	0	2	FALSE	NA
stukker	0.4972514689535526	Pl.Poss.1Pl	V	0	2	FALSE	NA
stukker	0.4972514689535526	Poss.3Pl	V	0	2	FALSE	NA
subler	-0.6681670614484213	Poss.1Sg	V	0	2	FALSE	NA
subler	-0.6681670614484213	Supe	V	0	2	FALSE	NA
sumer	1.0545026216751352	Pl.Poss.3Sg	C	2	1	TRUE	0.6931471805599453
suszter	0.9044772870280368	Ill	C	1	2	TRUE	-0.6931471805599453
suszter	0.9044772870280368	Supe	V	0	2	FALSE	NA
suszter	0.9044772870280368	Poss.3Sg	C	2	0	FALSE	NA
suszter	0.9044772870280368	Pl.Poss.3Sg	C	2	0	FALSE	NA
szkander	0.6195616634977026	Poss.3Sg	V	0	2	FALSE	NA
szovjet	2.59966886920045	Poss.2Sg	V	0	2	FALSE	NA
szovjet	2.59966886920045	Poss.2Pl	V	0	2	FALSE	NA
szubrett	0.34370664438708193	Poss.1Sg	V	0	2	FALSE	NA
szubrett	0.34370664438708193	Supe	V	0	2	FALSE	NA
sábesz	-0.06082861170966497	Distr:nként/Adv	V	2	0	FALSE	NA
sábesz	-0.06082861170966497	Del	C	0	2	FALSE	NA
sábesz	-0.06082861170966497	Abl	C	0	2	FALSE	NA
sábesz	-0.06082861170966497	Poss.1Pl	V	0	2	FALSE	NA
sóder	0.9842054240536064	Poss.3Sg	C	2	0	FALSE	NA
sólet	0.5795661084462529	Pl.Poss.1Sg	C	0	2	FALSE	NA
sólet	0.5795661084462529	Transl	C	1	2	TRUE	-0.6931471805599453
tandem	1.0699583224183673	Pl.Poss.1Pl	V	0	2	FALSE	NA
tandem	1.0699583224183673	Pl.Poss.3Sg	C	0	2	FALSE	NA
tangens	0.20752315858022177	Supe	V	0	2	FALSE	NA
tangens	0.20752315858022177	Acc	V	0	2	FALSE	NA
tangens	0.20752315858022177	Ade	C	0	2	FALSE	NA
taszter	-1.140593194959704	Poss.1Sg	V	0	2	FALSE	NA
token	1.245905770590949	Poss.2Pl	V	0	2	FALSE	NA
tormeny	-2.455863629738295	Pl	V	0	2	FALSE	NA
tornesz	-2.1548336340743144	Pl.Poss.3Sg	V	0	2	FALSE	NA
traverz	0.20689420194327868	Pl.Poss.1Pl	V	0	2	FALSE	NA
tróger	0.7114537050098807	Poss.3Sg	C	2	2	TRUE	0
tróger	0.7114537050098807	Ade	C	0	2	FALSE	NA
valdens	0.09273049944338284	Dat	C	0	2	FALSE	NA
valdens	0.09273049944338284	Transl	C	0	2	FALSE	NA
vamzer	-0.22033518283074652	Ins	C	2	2	TRUE	0
vamzer	-0.22033518283074652	Transl	C	0	2	FALSE	NA
vamzer	-0.22033518283074652	Del	C	0	2	FALSE	NA
zacsek	-0.3396988174375006	Pl	V	2	1	TRUE	0.6931471805599453
zsakett	-0.03701015209889327	Del	C	0	2	FALSE	NA
zsorzsett	-0.4796665444109201	Dat	C	0	2	FALSE	NA
zsorzsett	-0.4796665444109201	Subl	C	0	2	FALSE	NA
zsorzsett	-0.4796665444109201	Abl	C	0	2	FALSE	NA
zsáner	1.2899655745630536	Pl.Poss.3Pl	V	0	2	FALSE	NA
zsáner	1.2899655745630536	Pl.Poss.3Pl	C	0	2	FALSE	NA
ágens	1.3130456667326265	Distr:nként/Adv	V	0	2	FALSE	NA
ájer	-0.2655319315680039	Dat	C	1	2	TRUE	-0.6931471805599453
ámen	0.8284166730406731	Ine	C	0	2	FALSE	NA
ámen	0.8284166730406731	Poss.1Sg	V	0	2	FALSE	NA
ámen	0.8284166730406731	Supe	V	0	2	FALSE	NA
ámen	0.8284166730406731	Ade	C	0	2	FALSE	NA
ómen	0.7761153970932089	Ill	C	0	2	FALSE	NA
ómen	0.7761153970932089	Poss.1Sg	V	0	2	FALSE	NA
azbeszt	1.051092149444873	Poss.1Sg	V	0	1	FALSE	NA
bagger	-0.3035752853552389	Ill	C	0	1	FALSE	NA
bagger	-0.3035752853552389	Ela	C	0	1	FALSE	NA
bagger	-0.3035752853552389	Transl	C	0	1	FALSE	NA
bakter	0.716349974254184	Poss.3Sg	V	1	1	TRUE	0
bakter	0.716349974254184	Pl.Poss.3Sg	C	1	0	FALSE	NA
balek	1.18302479496678	Poss.3Pl	C	1	0	FALSE	NA
balek	1.18302479496678	Poss.1Sg	V	1	0	FALSE	NA
balett	2.009241501756081	Pl.Poss.3Pl	C	0	1	FALSE	NA
bankett	1.09656121596579	Pl.Poss.3Pl	C	0	1	FALSE	NA
barchesz	-0.3914056405113769	Poss.1Sg	V	0	1	FALSE	NA
barchesz	-0.3914056405113769	Ade	C	1	0	FALSE	NA
barchesz	-0.3914056405113769	Poss.1Pl	V	0	1	FALSE	NA
barrel	0.28764613499013436	Ela	C	0	1	FALSE	NA
barrel	0.28764613499013436	Poss.3Pl	C	0	1	FALSE	NA
barrel	0.28764613499013436	Del	C	0	1	FALSE	NA
barter	0.48713596362774514	Poss.3Sg	V	0	1	FALSE	NA
barter	0.48713596362774514	Poss.3Pl	C	0	1	FALSE	NA
borcet	-1.756893625402277	Supe	V	0	1	FALSE	NA
bovden	0.3614813417036351	Poss.1Pl	V	0	1	FALSE	NA
brojler	0.31596873103774975	Ine	C	0	1	FALSE	NA
brojler	0.31596873103774975	Pl.Poss.3Sg	V	0	1	FALSE	NA
brojler	0.31596873103774975	Supe	V	0	1	FALSE	NA
bróker	1.509573270037965	Poss.2Pl	V	0	1	FALSE	NA
bróker	1.509573270037965	Poss.3Sg	C	0	1	FALSE	NA
brúder	-0.7931057980567213	Poss.2Sg	V	0	1	FALSE	NA
brúder	-0.7931057980567213	Pl	V	0	1	FALSE	NA
brúder	-0.7931057980567213	All	C	1	1	TRUE	0
brúder	-0.7931057980567213	Ins	C	0	1	FALSE	NA
brúder	-0.7931057980567213	Abl	C	0	1	FALSE	NA
bukfenc	1.0306613020268856	Pl.Poss.1Pl	V	0	1	FALSE	NA
bunker	1.476796124675244	Distr:nként/Adv	V	0	1	FALSE	NA
bunker	1.476796124675244	Pl.Poss.3Pl	C	0	1	FALSE	NA
burleszk	0.6649295867445704	Poss.3Pl	C	0	1	FALSE	NA
bóher	-0.7102684133103745	Poss.3Sg	V	0	1	FALSE	NA
bóher	-0.7102684133103745	Subl	C	0	1	FALSE	NA
charter	1.0574427740273058	Poss.1Pl	V	0	1	FALSE	NA
codec	0.7403125553016779	Ela	C	0	1	FALSE	NA
codec	0.7403125553016779	Poss.3Sg	V	0	1	FALSE	NA
codec	0.7403125553016779	Poss.2Sg	V	0	1	FALSE	NA
codec	0.7403125553016779	Pl	V	0	1	FALSE	NA
collen	-0.48738068118436023	Del	C	0	1	FALSE	NA
doglen	-0.9507136514183894	Poss.3Sg	V	0	1	FALSE	NA
dolmen	0.07518929954846854	Poss.3Sg	V	0	1	FALSE	NA
dolmen	0.07518929954846854	Del	C	0	1	FALSE	NA
doppler	0.8742794708181493	Poss.3Sg	C	0	1	FALSE	NA
dojen	0.6993711617811154	All	C	0	1	FALSE	NA
dojen	0.6993711617811154	Poss.3Pl	C	0	1	FALSE	NA
dojen	0.6993711617811154	Del	C	0	1	FALSE	NA
drukker	1.599349006057054	Poss.3Sg	C	1	1	TRUE	0
drukker	1.599349006057054	Pl.Poss.3Sg	C	0	1	FALSE	NA
dublett	-0.5367855373622215	Ill	C	0	1	FALSE	NA
dublett	-0.5367855373622215	Ine	C	0	1	FALSE	NA
dublett	-0.5367855373622215	Supe	V	0	1	FALSE	NA
duett	1.4809516014593376	Pl.Poss.1Pl	C	0	1	FALSE	NA
duett	1.4809516014593376	Poss.3Pl	V	0	1	FALSE	NA
dzsungel	1.8138983008598983	Pl.Poss.3Pl	V	0	1	FALSE	NA
dzsungel	1.8138983008598983	Pl.Poss.1Pl	C	0	1	FALSE	NA
dzsungel	1.8138983008598983	Poss.3Pl	C	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Ine	C	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Supe	V	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Poss.3Sg	C	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Del	C	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Poss.3Pl	V	0	1	FALSE	NA
dzsóker	-0.17558885566493362	Poss.1Pl	V	0	1	FALSE	NA
dózer	0.4877957350906076	Pl.Poss.1Pl	V	0	1	FALSE	NA
dózer	0.4877957350906076	All	C	0	1	FALSE	NA
dózer	0.4877957350906076	Poss.3Sg	C	0	1	FALSE	NA
dózer	0.4877957350906076	Poss.3Pl	C	0	1	FALSE	NA
dózer	0.4877957350906076	Abl	C	0	1	FALSE	NA
facet	-0.28560191434333804	Acc	V	0	1	FALSE	NA
faglett	-1.571257048440365	Acc	V	0	1	FALSE	NA
falzett	-0.16139740357670246	Poss.1Sg	V	0	1	FALSE	NA
falzett	-0.16139740357670246	Transl	C	1	0	FALSE	NA
farmer	1.984242209298364	Distr:nként/Adv	V	0	1	FALSE	NA
fater	1.2643232470451446	Poss.2Pl	V	1	0	FALSE	NA
flanel	0.35638106706207384	Transl	C	0	1	FALSE	NA
flanel	0.35638106706207384	Ade	C	0	1	FALSE	NA
flóbert	-0.17940182556505124	Ill	C	0	1	FALSE	NA
flóbert	-0.17940182556505124	Poss.1Sg	V	0	1	FALSE	NA
flóbert	-0.17940182556505124	Supe	V	0	1	FALSE	NA
flóbert	-0.17940182556505124	Abl	C	0	1	FALSE	NA
fotel	1.918034842594317	Acc	V	0	1	FALSE	NA
fráter	1.1826921806578794	Pl.Poss.3Pl	V	0	1	FALSE	NA
fráter	1.1826921806578794	Poss.3Pl	V	0	1	FALSE	NA
fuser	-0.5905622036357516	Abl	C	0	1	FALSE	NA
gatyesz	-0.5866319100073193	Subl	C	1	0	FALSE	NA
gatyesz	-0.5866319100073193	Abl	C	1	0	FALSE	NA
groteszk	1.6938582752002809	Ins	C	1	0	FALSE	NA
groteszk	1.6938582752002809	Ine	C	1	0	FALSE	NA
groteszk	1.6938582752002809	Ela	C	1	0	FALSE	NA
groteszk	1.6938582752002809	Acc	V	1	0	FALSE	NA
gukker	-0.35205990878233856	Ill	C	0	1	FALSE	NA
gukker	-0.35205990878233856	All	C	0	1	FALSE	NA
gólem	0.9666714958476778	Poss.2Pl	V	0	1	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.1Sg	C	0	1	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.1Pl	C	0	1	FALSE	NA
halef	-0.7568936254022766	Ela	C	0	1	FALSE	NA
halef	-0.7568936254022766	Supe	V	0	1	FALSE	NA
halef	-0.7568936254022766	Poss.2Sg	V	1	0	FALSE	NA
halef	-0.7568936254022766	Poss.1Sg	V	1	0	FALSE	NA
halef	-0.7568936254022766	Del	C	0	1	FALSE	NA
haver	2.2866022611361054	Distr:nként/Adv	V	1	0	FALSE	NA
hosztesz	0.4593602709032462	Ine	C	0	1	FALSE	NA
hosztesz	0.4593602709032462	Ela	C	0	1	FALSE	NA
hosztesz	0.4593602709032462	Poss.1Sg	V	0	1	FALSE	NA
hosztesz	0.4593602709032462	All	C	0	1	FALSE	NA
hotel	2.9641042281879626	Pl.Poss.1Sg	V	0	1	FALSE	NA
jampec	0.15123380228128092	Pl.Poss.3Pl	V	0	1	FALSE	NA
jampec	0.15123380228128092	Supe	V	0	1	FALSE	NA
jampec	0.15123380228128092	Del	C	0	1	FALSE	NA
junker	0.15585967826904645	Ine	C	0	1	FALSE	NA
junker	0.15585967826904645	Subl	C	0	1	FALSE	NA
junker	0.15585967826904645	Del	C	0	1	FALSE	NA
kadet	1.0549493807742008	Supe	V	1	1	TRUE	0
kadet	1.0549493807742008	Poss.3Sg	C	0	1	FALSE	NA
kadet	1.0549493807742008	Ade	C	0	1	FALSE	NA
kadet	1.0549493807742008	Poss.1Pl	V	1	1	TRUE	0
kampec	0.3634609097484384	Ill	C	0	1	FALSE	NA
kampec	0.3634609097484384	Ela	C	0	1	FALSE	NA
kampec	0.3634609097484384	All	C	0	1	FALSE	NA
kampec	0.3634609097484384	Del	C	0	1	FALSE	NA
kartell	1.1924313135247973	Poss.2Sg	V	0	1	FALSE	NA
kartell	1.1924313135247973	Distr:nként/Adv	V	0	1	FALSE	NA
kartell	1.1924313135247973	Pl.Poss.1Pl	C	0	1	FALSE	NA
klapec	-0.937349689860408	Ela	C	1	0	FALSE	NA
klapec	-0.937349689860408	All	C	0	1	FALSE	NA
klapec	-0.937349689860408	Dat	C	1	1	TRUE	0
klapec	-0.937349689860408	Poss.1Sg	V	1	0	FALSE	NA
klaszter	1.9252273729939529	Poss.3Sg	C	1	0	FALSE	NA
klaszter	1.9252273729939529	Pl.Poss.3Sg	C	0	1	FALSE	NA
klaszter	1.9252273729939529	Pl.Poss.3Pl	C	0	1	FALSE	NA
klozet	0.06396436403742334	Poss.2Sg	V	0	1	FALSE	NA
koffer	0.9596105383709403	Distr:nként/Adv	V	0	1	FALSE	NA
koffer	0.9596105383709403	Pl.Poss.1Pl	C	1	1	TRUE	0
kolesz	0.7726222789466473	Ins	C	1	0	FALSE	NA
kolesz	0.7726222789466473	Poss.3Pl	V	1	0	FALSE	NA
komplett	2.3451442551635107	Poss.3Sg	V	0	1	FALSE	NA
komplex	2.7968138687478703	Subl	C	1	0	FALSE	NA
koncert	3.0752510936798796	Pl.Poss.1Sg	V	0	1	FALSE	NA
konfekt	-1.2995164288783714	Poss.3Sg	C	0	1	FALSE	NA
konszern	1.5587549012315391	Distr:nként/Adv	V	0	1	FALSE	NA
kopek	0.13371366596503742	Ela	C	0	1	FALSE	NA
kopek	0.13371366596503742	Poss.3Sg	C	1	1	TRUE	0
kopek	0.13371366596503742	Abl	C	1	1	TRUE	0
korner	0.5218599755505524	Pl.Poss.1Pl	V	0	1	FALSE	NA
korner	0.5218599755505524	Poss.3Sg	C	1	1	TRUE	0
korner	0.5218599755505524	Transl	C	0	1	FALSE	NA
korner	0.5218599755505524	Poss.1Pl	V	0	1	FALSE	NA
kornett	-0.7627231690630004	Ill	C	0	1	FALSE	NA
kornett	-0.7627231690630004	Poss.3Sg	C	0	1	FALSE	NA
kornett	-0.7627231690630004	Dat	C	0	1	FALSE	NA
kornett	-0.7627231690630004	Ade	C	0	1	FALSE	NA
korrekt	2.5155266547466906	Acc	V	0	1	FALSE	NA
korrekt	2.5155266547466906	Subl	C	1	0	FALSE	NA
kortes	0.13557201061440527	Poss.2Sg	V	0	1	FALSE	NA
kortes	0.13557201061440527	Pl.Poss.1Sg	V	0	1	FALSE	NA
kortes	0.13557201061440527	Pl.Poss.1Pl	V	0	1	FALSE	NA
kortes	0.13557201061440527	Poss.1Sg	V	0	1	FALSE	NA
kortes	0.13557201061440527	Supe	V	0	1	FALSE	NA
kortes	0.13557201061440527	All	C	0	1	FALSE	NA
kortes	0.13557201061440527	Poss.3Pl	V	0	1	FALSE	NA
korvett	0.3058136782559591	Poss.2Sg	V	0	1	FALSE	NA
korvett	0.3058136782559591	Poss.3Pl	C	0	1	FALSE	NA
kotlett	-0.6681670614484213	Ins	C	0	1	FALSE	NA
kotlett	-0.6681670614484213	All	C	0	1	FALSE	NA
kotlett	-0.6681670614484213	Poss.3Sg	C	0	1	FALSE	NA
kotlett	-0.6681670614484213	Abl	C	0	1	FALSE	NA
krapek	0.2858131136537797	Poss.3Pl	C	0	1	FALSE	NA
krapek	0.2858131136537797	Transl	C	1	0	FALSE	NA
krapek	0.2858131136537797	Poss.1Pl	V	1	1	TRUE	0
kráter	1.5554389092659462	Poss.2Sg	V	0	1	FALSE	NA
kráter	1.5554389092659462	Distr:nként/Adv	V	0	1	FALSE	NA
kráter	1.5554389092659462	Pl.Poss.3Sg	C	0	1	FALSE	NA
kukker	0.09923081884002372	Ela	C	0	1	FALSE	NA
kukker	0.09923081884002372	Pl.Poss.3Sg	V	0	1	FALSE	NA
kukker	0.09923081884002372	Pl.Poss.3Sg	C	0	1	FALSE	NA
kukker	0.09923081884002372	Ade	C	0	1	FALSE	NA
kukker	0.09923081884002372	Abl	C	0	1	FALSE	NA
kupec	0.4459578141554795	Ill	C	0	1	FALSE	NA
kupec	0.4459578141554795	Ine	C	0	1	FALSE	NA
kupec	0.4459578141554795	Transl	C	0	1	FALSE	NA
kupec	0.4459578141554795	Poss.2Pl	V	0	1	FALSE	NA
kupec	0.4459578141554795	Poss.1Pl	V	1	0	FALSE	NA
kupec	0.4459578141554795	Poss.3Pl	V	0	1	FALSE	NA
kábel	2.5255200123429824	Pl.Poss.1Sg	C	0	1	FALSE	NA
káder	1.0191292004490349	Pl.Poss.1Sg	V	0	1	FALSE	NA
káder	1.0191292004490349	Poss.2Pl	V	0	1	FALSE	NA
káder	1.0191292004490349	Poss.3Pl	C	1	0	FALSE	NA
kódex	2.156884917051594	Poss.3Sg	C	0	1	FALSE	NA
kókler	0.9301594617947097	Poss.1Pl	V	0	1	FALSE	NA
kóter	-0.0567670438663156	Acc	V	0	1	FALSE	NA
kóter	-0.0567670438663156	All	C	1	0	FALSE	NA
kóter	-0.0567670438663156	Ade	C	0	1	FALSE	NA
kóter	-0.0567670438663156	Subl	C	1	1	TRUE	0
kóter	-0.0567670438663156	Del	C	0	1	FALSE	NA
kóter	-0.0567670438663156	Poss.3Pl	V	0	1	FALSE	NA
lasztex	-0.946213150191713	Ela	C	0	1	FALSE	NA
lasztex	-0.946213150191713	All	C	0	1	FALSE	NA
lasztex	-0.946213150191713	Dat	C	0	1	FALSE	NA
latens	0.4907523655243713	Ela	C	0	1	FALSE	NA
latens	0.4907523655243713	Poss.1Sg	V	0	1	FALSE	NA
latens	0.4907523655243713	Poss.3Pl	V	0	1	FALSE	NA
lornyett	-1.2427888044294442	Ins	C	1	1	TRUE	0
lornyett	-1.2427888044294442	Poss.3Sg	C	0	1	FALSE	NA
luesz	-0.5402879311982921	Ela	C	0	1	FALSE	NA
luesz	-0.5402879311982921	Pl	V	0	1	FALSE	NA
luesz	-0.5402879311982921	Supe	V	0	1	FALSE	NA
luesz	-0.5402879311982921	All	C	0	1	FALSE	NA
lumen	1.3578062989248016	Poss.2Sg	V	0	1	FALSE	NA
lumen	1.3578062989248016	Pl.Poss.3Pl	V	0	1	FALSE	NA
lumen	1.3578062989248016	Pl.Poss.3Sg	C	0	1	FALSE	NA
lumen	1.3578062989248016	Transl	C	0	1	FALSE	NA
lumpen	0.38214543272564394	Poss.3Sg	V	0	1	FALSE	NA
lumpen	0.38214543272564394	Supe	V	0	1	FALSE	NA
láger	1.242439945332364	Poss.3Pl	C	0	1	FALSE	NA
lóden	-0.5619170221862215	All	C	0	1	FALSE	NA
lóden	-0.5619170221862215	Poss.3Sg	C	1	0	FALSE	NA
lóden	-0.5619170221862215	Ins	C	0	1	FALSE	NA
lóden	-0.5619170221862215	Subl	C	0	1	FALSE	NA
macesz	0.375579529103281	Poss.3Pl	V	1	0	FALSE	NA
macesz	0.375579529103281	Poss.1Pl	V	0	1	FALSE	NA
macher	0.2485728894048285	Supe	V	0	1	FALSE	NA
macher	0.2485728894048285	Pl.Poss.3Sg	C	1	0	FALSE	NA
macher	0.2485728894048285	Poss.3Sg	C	0	1	FALSE	NA
macher	0.2485728894048285	Ade	C	0	1	FALSE	NA
macher	0.2485728894048285	Acc	V	1	0	FALSE	NA
macher	0.2485728894048285	Transl	C	0	1	FALSE	NA
macher	0.2485728894048285	Abl	C	0	1	FALSE	NA
macher	0.2485728894048285	Poss.1Pl	V	0	1	FALSE	NA
majszter	-0.796264317301551	Ill	C	0	1	FALSE	NA
majszter	-0.796264317301551	Poss.2Sg	V	0	1	FALSE	NA
majszter	-0.796264317301551	Ins	C	1	0	FALSE	NA
majszter	-0.796264317301551	Del	C	0	1	FALSE	NA
majszter	-0.796264317301551	Abl	C	0	1	FALSE	NA
malter	0.6100893505755742	Distr:nként/Adv	V	0	1	FALSE	NA
malter	0.6100893505755742	Poss.3Pl	V	0	1	FALSE	NA
marlen	-0.43744054691150935	Poss.3Pl	C	0	1	FALSE	NA
marlen	-0.43744054691150935	Transl	C	0	1	FALSE	NA
marlen	-0.43744054691150935	Subl	C	0	1	FALSE	NA
maszek	1.0569096792608152	Poss.3Sg	V	0	1	FALSE	NA
maszek	1.0569096792608152	Poss.3Pl	C	1	0	FALSE	NA
mater	1.2873847479934366	Acc	V	1	1	TRUE	0
mater	1.2873847479934366	Distr:nként/Adv	V	0	1	FALSE	NA
mater	1.2873847479934366	Poss.3Pl	C	0	1	FALSE	NA
modem	1.8046211752050836	Pl.Poss.1Sg	V	0	1	FALSE	NA
modem	1.8046211752050836	Pl.Poss.1Sg	C	0	1	FALSE	NA
modern	3.2002882565744417	Ill	C	1	0	FALSE	NA
modern	3.2002882565744417	Del	C	1	0	FALSE	NA
modern	3.2002882565744417	Abl	C	1	0	FALSE	NA
moped	0.9109327535484344	Transl	C	0	1	FALSE	NA
moped	0.9109327535484344	Distr:nként/Adv	V	0	1	FALSE	NA
motel	1.2119005338291844	Distr:nként/Adv	V	0	1	FALSE	NA
muter	0.5004649093036383	Pl.Poss.3Sg	C	1	0	FALSE	NA
mutex	-0.448685045111172	Pl	V	0	1	FALSE	NA
mutex	-0.448685045111172	All	C	0	1	FALSE	NA
nonszensz	1.2858393542194446	Poss.3Sg	C	0	1	FALSE	NA
ofszet	0.7618834435244982	Pl.Poss.3Sg	C	0	1	FALSE	NA
ofszet	0.7618834435244982	Pl.Poss.3Pl	C	0	1	FALSE	NA
ofszet	0.7618834435244982	Del	C	0	1	FALSE	NA
okker	0.6295458844043035	Poss.1Sg	V	0	1	FALSE	NA
okker	0.6295458844043035	Ade	C	0	1	FALSE	NA
oklen	-1.1548336340743142	Pl	V	0	1	FALSE	NA
oklen	-1.1548336340743142	Dat	C	0	1	FALSE	NA
oklen	-1.1548336340743142	Ins	C	0	1	FALSE	NA
omlett	0.9301594617947097	Pl.Poss.3Sg	C	0	1	FALSE	NA
paccer	-1.654231283505129	Dat	C	0	1	FALSE	NA
pajesz	0.19606017543000023	Ins	C	1	0	FALSE	NA
pajesz	0.19606017543000023	Abl	C	1	1	TRUE	0
parkett	1.1773690982060443	Poss.2Pl	V	0	1	FALSE	NA
parszek	-0.2499378462191083	Distr:nként/Adv	V	0	1	FALSE	NA
parszek	-0.2499378462191083	Del	C	0	1	FALSE	NA
partner	3.170887565855278	Pl.Poss.3Pl	C	1	0	FALSE	NA
partner	3.170887565855278	Pl.Poss.1Sg	C	1	1	TRUE	0
pasztell	1.4163120740957438	Poss.3Sg	V	0	1	FALSE	NA
pasztell	1.4163120740957438	Poss.2Sg	V	0	1	FALSE	NA
plakett	1.2063588716944174	Poss.2Sg	V	0	1	FALSE	NA
plakett	1.2063588716944174	Pl.Poss.3Pl	C	0	1	FALSE	NA
pollen	1.5346232211256754	Poss.1Sg	V	0	1	FALSE	NA
